JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460832.754496,7.610,0.095,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.500,Z,,9.906,,RR LYR,AAVSO,STD,,,,
2460832.755035,7.596,0.083,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.496,Z,,9.971,,RR LYR,AAVSO,STD,,,,
2460832.755574,7.607,0.061,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.492,Z,,9.842,,RR LYR,AAVSO,STD,,,,
2460832.756113,7.622,0.069,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.488,Z,,9.930,,RR LYR,AAVSO,STD,,,,
2460832.756651,7.536,0.051,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.484,Z,,9.803,,RR LYR,AAVSO,STD,,,,
2460832.757192,7.638,0.041,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.480,Z,,9.894,,RR LYR,AAVSO,STD,,,,
2460832.757730,7.628,0.107,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.476,Z,,9.897,,RR LYR,AAVSO,STD,,,,
2460832.758336,7.544,0.079,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.472,Z,,9.839,,RR LYR,AAVSO,STD,,,,
2460832.758875,7.618,0.073,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.468,Z,,9.906,,RR LYR,AAVSO,STD,,,,
2460832.759413,7.600,0.086,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.464,Z,,9.885,,RR LYR,AAVSO,STD,,,,
2460832.759955,7.622,0.084,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.460,Z,,9.920,,RR LYR,AAVSO,STD,,,,
2460832.760561,7.616,0.060,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.456,Z,,9.923,,RR LYR,AAVSO,STD,,,,
2460832.761103,7.628,0.079,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.452,Z,,9.895,,RR LYR,AAVSO,STD,,,,
2460832.761642,7.575,0.060,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.449,Z,,9.890,,RR LYR,AAVSO,STD,,,,
2460832.762247,7.600,0.087,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.445,Z,,9.932,,RR LYR,AAVSO,STD,,,,
2460832.762863,7.612,0.073,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.440,Z,,9.899,,RR LYR,AAVSO,STD,,,,
2460832.763401,7.629,0.155,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.437,Z,,9.900,,RR LYR,AAVSO,STD,,,,
2460832.763942,7.646,0.058,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.433,Z,,9.909,,RR LYR,AAVSO,STD,,,,
2460832.764547,7.619,0.073,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.429,Z,,9.818,,RR LYR,AAVSO,STD,,,,
2460832.765087,7.627,0.070,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.425,Z,,9.885,,RR LYR,AAVSO,STD,,,,
2460832.765628,7.652,0.057,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.422,Z,,9.888,,RR LYR,AAVSO,STD,,,,
2460832.766169,7.620,0.056,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.418,Z,,9.890,,RR LYR,AAVSO,STD,,,,
2460832.766708,7.611,0.079,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.415,Z,,9.981,,RR LYR,AAVSO,STD,,,,
2460832.767315,7.643,0.069,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.411,Z,,9.911,,RR LYR,AAVSO,STD,,,,
2460832.767853,7.624,0.093,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.408,Z,,9.915,,RR LYR,AAVSO,STD,,,,
2460832.768392,7.651,0.074,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.404,Z,,9.901,,RR LYR,AAVSO,STD,,,,
2460832.768930,7.664,0.089,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.401,Z,,9.880,,RR LYR,AAVSO,STD,,,,
2460832.769536,7.633,0.047,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.397,Z,,9.808,,RR LYR,AAVSO,STD,,,,
2460832.770142,7.637,0.067,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.393,Z,,9.805,,RR LYR,AAVSO,STD,,,,
2460832.770681,7.632,0.075,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.390,Z,,9.890,,RR LYR,AAVSO,STD,,,,
2460832.771220,7.657,0.043,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.387,Z,,9.881,,RR LYR,AAVSO,STD,,,,
2460832.771758,7.670,0.091,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.383,Z,,9.914,,RR LYR,AAVSO,STD,,,,
2460832.772364,7.621,0.057,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.380,Z,,9.875,,RR LYR,AAVSO,STD,,,,
2460832.772902,7.642,0.089,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.377,Z,,9.818,,RR LYR,AAVSO,STD,,,,
2460832.773713,7.634,0.077,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.372,Z,,9.872,,RR LYR,AAVSO,STD,,,,
2460832.774321,7.653,0.048,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.368,Z,,9.921,,RR LYR,AAVSO,STD,,,,
2460832.774861,7.643,0.074,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.365,Z,,9.849,,RR LYR,AAVSO,STD,,,,
2460832.775399,7.669,0.056,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.362,Z,,9.933,,RR LYR,AAVSO,STD,,,,
2460832.775942,7.642,0.099,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.359,Z,,9.870,,RR LYR,AAVSO,STD,,,,
2460832.776548,7.711,0.073,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.355,Z,,9.945,,RR LYR,AAVSO,STD,,,,
2460832.777154,7.634,0.045,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.352,Z,,9.877,,RR LYR,AAVSO,STD,,,,
2460832.777693,7.643,0.064,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.349,Z,,9.864,,RR LYR,AAVSO,STD,,,,
2460832.778300,7.652,0.101,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.346,Z,,9.847,,RR LYR,AAVSO,STD,,,,
2460832.779110,7.617,0.124,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.341,Z,,9.804,,RR LYR,AAVSO,STD,,,,
2460832.779719,7.646,0.097,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.338,Z,,9.869,,RR LYR,AAVSO,STD,,,,
2460832.780797,7.661,0.082,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.332,Z,,9.963,,RR LYR,AAVSO,STD,,,,
2460832.781473,7.711,0.067,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.328,Z,,9.927,,RR LYR,AAVSO,STD,,,,
2460832.782145,7.696,0.059,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.325,Z,,9.932,,RR LYR,AAVSO,STD,,,,
2460832.782822,7.721,0.063,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.321,Z,,9.942,,RR LYR,AAVSO,STD,,,,
2460832.783562,7.695,0.095,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.317,Z,,9.957,,RR LYR,AAVSO,STD,,,,
2460832.784169,7.703,0.058,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.314,Z,,9.907,,RR LYR,AAVSO,STD,,,,
2460832.784707,7.659,0.069,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.312,Z,,9.971,,RR LYR,AAVSO,STD,,,,
2460832.785248,7.748,0.065,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.309,Z,,9.968,,RR LYR,AAVSO,STD,,,,
2460832.785856,7.727,0.080,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.306,Z,,9.881,,RR LYR,AAVSO,STD,,,,
2460832.786464,7.673,0.052,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.303,Z,,9.915,,RR LYR,AAVSO,STD,,,,
2460832.787002,7.700,0.065,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.300,Z,,9.911,,RR LYR,AAVSO,STD,,,,
2460832.787541,7.689,0.049,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.297,Z,,9.964,,RR LYR,AAVSO,STD,,,,
2460832.788080,7.680,0.071,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.295,Z,,9.912,,RR LYR,AAVSO,STD,,,,
2460832.789965,7.695,0.072,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.286,Z,,9.916,,RR LYR,AAVSO,STD,,,,
2460832.790571,7.720,0.054,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.283,Z,,9.951,,RR LYR,AAVSO,STD,,,,
2460832.791179,7.757,0.039,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.280,Z,,9.900,,RR LYR,AAVSO,STD,,,,
2460832.791717,7.723,0.071,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.277,Z,,9.964,,RR LYR,AAVSO,STD,,,,
2460832.792258,7.705,0.065,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.275,Z,,9.916,,RR LYR,AAVSO,STD,,,,
2460832.792863,7.727,0.064,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.272,Z,,9.942,,RR LYR,AAVSO,STD,,,,
2460832.793404,7.709,0.042,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.270,Z,,9.979,,RR LYR,AAVSO,STD,,,,
2460832.793942,7.720,0.073,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.267,Z,,9.930,,RR LYR,AAVSO,STD,,,,
2460832.794751,7.703,0.050,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.263,Z,,9.905,,RR LYR,AAVSO,STD,,,,
2460832.795428,7.704,0.076,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.260,Z,,9.844,,RR LYR,AAVSO,STD,,,,
2460832.796238,7.734,0.040,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.257,Z,,9.930,,RR LYR,AAVSO,STD,,,,
2460832.796911,7.751,0.057,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.254,Z,,9.922,,RR LYR,AAVSO,STD,,,,
2460832.797452,7.724,0.073,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.251,Z,,9.940,,RR LYR,AAVSO,STD,,,,
2460832.798376,7.731,0.027,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.248,Z,,9.947,,RR LYR,AAVSO,STD,,,,
2460832.798914,7.738,0.070,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.245,Z,,9.953,,RR LYR,AAVSO,STD,,,,
2460832.799589,7.774,0.042,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.242,Z,,9.966,,RR LYR,AAVSO,STD,,,,
2460832.800128,7.704,0.072,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.240,Z,,9.963,,RR LYR,AAVSO,STD,,,,
2460832.800667,7.723,0.045,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.238,Z,,9.963,,RR LYR,AAVSO,STD,,,,
2460832.801339,7.740,0.057,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.235,Z,,9.916,,RR LYR,AAVSO,STD,,,,
2460832.801878,7.729,0.029,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.233,Z,,9.862,,RR LYR,AAVSO,STD,,,,
2460832.802418,7.738,0.055,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.231,Z,,9.935,,RR LYR,AAVSO,STD,,,,
2460832.803024,7.715,0.045,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.228,Z,,9.937,,RR LYR,AAVSO,STD,,,,
2460832.803717,7.722,0.080,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.225,Z,,9.883,,RR LYR,AAVSO,STD,,,,
2460832.804459,7.722,0.057,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.222,Z,,9.905,,RR LYR,AAVSO,STD,,,,
2460832.805067,7.722,0.048,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.220,Z,,9.946,,RR LYR,AAVSO,STD,,,,
2460832.805810,7.710,0.072,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.217,Z,,9.879,,RR LYR,AAVSO,STD,,,,
2460832.806551,7.788,0.075,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.214,Z,,10.034,,RR LYR,AAVSO,STD,,,,
2460832.807224,7.740,0.033,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.212,Z,,10.035,,RR LYR,AAVSO,STD,,,,
2460832.807898,7.787,0.081,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.209,Z,,9.945,,RR LYR,AAVSO,STD,,,,
2460832.808774,7.798,0.063,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.206,Z,,9.991,,RR LYR,AAVSO,STD,,,,
2460832.809380,7.753,0.056,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.204,Z,,9.897,,RR LYR,AAVSO,STD,,,,
2460832.810066,7.737,0.075,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.201,Z,,9.990,,RR LYR,AAVSO,STD,,,,
2460832.810738,7.793,0.053,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.199,Z,,9.999,,RR LYR,AAVSO,STD,,,,
2460832.811278,7.744,0.066,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.197,Z,,9.965,,RR LYR,AAVSO,STD,,,,
2460832.811816,7.753,0.045,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.195,Z,,9.909,,RR LYR,AAVSO,STD,,,,
2460832.812492,7.774,0.033,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.192,Z,,9.987,,RR LYR,AAVSO,STD,,,,
2460832.813034,7.776,0.079,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.190,Z,,9.916,,RR LYR,AAVSO,STD,,,,
2460832.813641,7.800,0.063,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.188,Z,,9.926,,RR LYR,AAVSO,STD,,,,
2460832.814248,7.778,0.059,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.186,Z,,9.933,,RR LYR,AAVSO,STD,,,,
2460832.814923,7.779,0.045,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.184,Z,,9.938,,RR LYR,AAVSO,STD,,,,
2460832.815598,7.779,0.063,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.181,Z,,9.982,,RR LYR,AAVSO,STD,,,,
2460832.816138,7.781,0.058,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.180,Z,,9.918,,RR LYR,AAVSO,STD,,,,
2460832.816677,7.777,0.039,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.178,Z,,9.905,,RR LYR,AAVSO,STD,,,,
2460832.817217,7.782,0.044,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.176,Z,,9.961,,RR LYR,AAVSO,STD,,,,
2460832.817824,7.787,0.014,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.174,Z,,10.001,,RR LYR,AAVSO,STD,,,,
2460832.818363,7.747,0.060,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.172,Z,,9.946,,RR LYR,AAVSO,STD,,,,
2460832.818970,7.783,0.031,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.170,Z,,9.963,,RR LYR,AAVSO,STD,,,,
2460832.819645,7.773,0.043,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.168,Z,,9.964,,RR LYR,AAVSO,STD,,,,
2460832.820186,7.809,0.050,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.166,Z,,9.916,,RR LYR,AAVSO,STD,,,,
2460832.820792,7.803,0.050,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.164,Z,,9.992,,RR LYR,AAVSO,STD,,,,
2460832.821331,7.809,0.055,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.163,Z,,9.997,,RR LYR,AAVSO,STD,,,,
2460832.821872,7.773,0.058,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.161,Z,,10.091,,RR LYR,AAVSO,STD,,,,
2460832.822479,7.813,0.065,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.159,Z,,9.943,,RR LYR,AAVSO,STD,,,,
2460832.823085,7.811,0.041,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.157,Z,,9.900,,RR LYR,AAVSO,STD,,,,
2460832.823826,7.783,0.046,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.155,Z,,9.946,,RR LYR,AAVSO,STD,,,,
2460832.824366,7.785,0.049,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.153,Z,,9.871,,RR LYR,AAVSO,STD,,,,
2460832.824904,7.811,0.046,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.151,Z,,9.967,,RR LYR,AAVSO,STD,,,,
2460832.825444,7.816,0.047,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.150,Z,,9.969,,RR LYR,AAVSO,STD,,,,
2460832.825982,7.802,0.034,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.148,Z,,9.941,,RR LYR,AAVSO,STD,,,,
2460832.826521,7.799,0.058,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.147,Z,,9.951,,RR LYR,AAVSO,STD,,,,
2460832.827060,7.809,0.080,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.145,Z,,9.935,,RR LYR,AAVSO,STD,,,,
2460832.827666,7.819,0.052,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.143,Z,,9.915,,RR LYR,AAVSO,STD,,,,
2460832.828272,7.808,0.066,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.142,Z,,9.919,,RR LYR,AAVSO,STD,,,,
2460832.829014,7.818,0.068,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.139,Z,,9.909,,RR LYR,AAVSO,STD,,,,
2460832.829689,7.840,0.066,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.138,Z,,9.926,,RR LYR,AAVSO,STD,,,,
2460832.830229,7.787,0.050,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.136,Z,,9.892,,RR LYR,AAVSO,STD,,,,
2460832.830834,7.817,0.067,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.134,Z,,9.941,,RR LYR,AAVSO,STD,,,,
2460832.831508,7.847,0.053,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.132,Z,,9.923,,RR LYR,AAVSO,STD,,,,
2460832.832047,7.785,0.055,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.131,Z,,9.886,,RR LYR,AAVSO,STD,,,,
2460832.832587,7.813,0.069,,V,SDR,,ENSEMBLE,27085483,X40298APL,CK: V:9.496 RA:19:24:41.60 DC:+42:37:14.0,1,1.129,Z,,9.913,,RR LYR,AAVSO,STD,,,,
